date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:44:55%20GMT	https://diassl.com/?p=535	D:/My%20Web%20Sites/SATHSARA/diassl.com/index5ff4.html	(from https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/)
20:14:55	2908/2908	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:44:55%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fpredicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed4d09	(from https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/)
20:14:56	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2019%20Apr%202022%2014:44:56%20GMT	https://diassl.com/xmlrpc.php	D:/My%20Web%20Sites/SATHSARA/diassl.com/xmlrpc.php	(from https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/)
20:14:56	2984/2984	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2012:07:03%20GMT	https://diassl.com/wp-includes/js/comment-reply.min.js?ver=5.5.9	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-includes/js/comment-reply.min647e.js	(from https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/)
20:14:56	939/939	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Dec%202020%2000:02:11%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-530.css?ver=1607126531	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-5307015.css	(from https://diassl.com/dynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar/)
20:14:57	988/988	---MC-	200	added ('OK')	application/rss+xml	etag:%221a2591d678d92b81539b51293f4f0962%22	https://diassl.com/dynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/dynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar/feed/index.html	(from https://diassl.com/dynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar/)
20:14:57	11540/11540	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:57%20GMT	https://diassl.com/wp-json/wp/v2/posts/530	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/posts/530.json	(from https://diassl.com/dynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar/)
20:14:58	2892/2892	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:58%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fdynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embede594.json	(from https://diassl.com/dynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar/)
20:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:44:58%20GMT	https://diassl.com/?p=530	D:/My%20Web%20Sites/SATHSARA/diassl.com/indexde52.html	(from https://diassl.com/dynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar/)
20:15:00	41723/41723	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Apr%202022%2014:44:59%20GMT	https://diassl.com/2/	D:/My%20Web%20Sites/SATHSARA/diassl.com/2/index.html	(from https://diassl.com/page/2/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:15:00	3022/3022	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:44:59%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fdynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embede2a9	(from https://diassl.com/dynamic-mode-decomposition-uncovers-hidden-oceanographic-features-around-the-strait-of-gibraltar/)
20:15:00	4747374/4747374	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Dec%202020%2023:09:05%20GMT	https://diassl.com/wp-content/uploads/2020/12/Dynamic-Mode-Decomposition-of-a-Fluid-Flow.png	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Dynamic-Mode-Decomposition-of-a-Fluid-Flow.png	(from https://diassl.com/publications/)
20:15:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:44:59%20GMT	https://diassl.com/page/1/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ	D:/My%20Web%20Sites/SATHSARA/diassl.com/page/1/index1c2a.html	(from https://diassl.com/page/2/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:15:01	41723/41723	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Apr%202022%2014:45:01%20GMT	https://diassl.com/3/	D:/My%20Web%20Sites/SATHSARA/diassl.com/3/index.html	(from https://diassl.com/page/3/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:15:01	41723/41723	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Apr%202022%2014:45:01%20GMT	https://diassl.com/4/	D:/My%20Web%20Sites/SATHSARA/diassl.com/4/index.html	(from https://diassl.com/page/4/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:15:01	369369/369369	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Dec%202020%2018:46:38%20GMT	https://diassl.com/wp-content/uploads/2020/12/Rainfal.jpg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Rainfal.jpg	(from https://diassl.com/page/4/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:15:01	51528/51528	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:45:01%20GMT	https://diassl.com/rainfall-forecasting-using-artificial-neural-networks/	D:/My%20Web%20Sites/SATHSARA/diassl.com/rainfall-forecasting-using-artificial-neural-networks/index.html	(from https://diassl.com/page/4/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:15:02	50929/50929	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:45:02%20GMT	https://diassl.com/lightning-casualties-hazards-in-sri-lanka/	D:/My%20Web%20Sites/SATHSARA/diassl.com/lightning-casualties-hazards-in-sri-lanka/index.html	(from https://diassl.com/page/4/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:15:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:45:04%20GMT	https://diassl.com/page/1/	D:/My%20Web%20Sites/SATHSARA/diassl.com/page/1/index.html	(from https://diassl.com/page/2/)
20:15:04	616/616	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:04%20GMT	https://diassl.com/wp-json/wp/v2/categories/4	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/categories/4.json	(from https://diassl.com/category/research-publications/)
20:15:05	63419/63419	---MC-	200	added ('OK')	application/rss+xml	etag:%22ffd52b3d4d305ff96ce934d5fccc473a%22	https://diassl.com/category/research-publications/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/category/research-publications/feed/index.html	(from https://diassl.com/category/research-publications/)
20:15:05	1568741/1568741	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Dec%202020%2018:46:14%20GMT	https://diassl.com/wp-content/uploads/2020/12/Lightning-in-Sri-Lanka.jpg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Lightning-in-Sri-Lanka.jpg	(from https://diassl.com/page/4/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:15:06	70224/70224	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:45:06%20GMT	https://diassl.com/author/sathsara-dias/	D:/My%20Web%20Sites/SATHSARA/diassl.com/author/sathsara-dias/index.html	(from https://diassl.com/category/research-publications/)
20:15:07	515344/515344	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Dec%202020%2000:01:49%20GMT	https://diassl.com/wp-content/uploads/2020/12/Dynamic-Mode-Decomposition-Uncovers-Hidden-Oceanographic-Features-Around-the-Strait-of-Gibraltar-1024x580.png	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Dynamic-Mode-Decomposition-Uncovers-Hidden-Oceanographic-Features-Around-the-Strait-of-Gibraltar-1024x580.png	(from https://diassl.com/category/research-publications/)
20:15:07	531844/531844	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Dec%202020%2023:57:41%20GMT	https://diassl.com/wp-content/uploads/2020/12/Predicting-the-onset-of-shock-induced-buffet-using-Dynamic-Mode-Decomposition-1024x766.png	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Predicting-the-onset-of-shock-induced-buffet-using-Dynamic-Mode-Decomposition-1024x766.png	(from https://diassl.com/category/research-publications/)
20:15:07	493858/493858	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Dec%202020%2023:31:19%20GMT	https://diassl.com/wp-content/uploads/2020/12/Dynamic-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar-1024x724.png	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Dynamic-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar-1024x724.png	(from https://diassl.com/category/research-publications/)
20:15:07	88785/88785	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Dec%202020%2018:46:39%20GMT	https://diassl.com/wp-content/uploads/2020/12/Rainfal-1024x640.jpg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Rainfal-1024x640.jpg	(from https://diassl.com/category/research-publications/)
20:15:08	106611/106611	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Dec%202020%2018:46:15%20GMT	https://diassl.com/wp-content/uploads/2020/12/Lightning-in-Sri-Lanka-1024x576.jpg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Lightning-in-Sri-Lanka-1024x576.jpg	(from https://diassl.com/category/research-publications/)
20:15:08	939/939	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2023:35:28%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-523.css?ver=1607124928	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-5232409.css	(from https://diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/)
20:15:08	484202/484202	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Dec%202020%2023:19:25%20GMT	https://diassl.com/wp-content/uploads/2020/12/Analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition-1024x724.png	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition-1024x724.png	(from https://diassl.com/category/research-publications/)
20:15:08	485446/485446	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Dec%202020%2023:09:07%20GMT	https://diassl.com/wp-content/uploads/2020/12/Dynamic-Mode-Decomposition-of-a-Fluid-Flow-1024x768.png	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Dynamic-Mode-Decomposition-of-a-Fluid-Flow-1024x768.png	(from https://diassl.com/category/research-publications/)
20:15:08	910/910	---MC-	200	added ('OK')	application/rss+xml	etag:%22d2f5855c4038c4d89d269f6ea1c14c02%22	https://diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/feed/index.html	(from https://diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/)
20:15:08	11443/11443	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:09%20GMT	https://diassl.com/wp-json/wp/v2/posts/523	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/posts/523.json	(from https://diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/)
20:15:09	2734/2734	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:09%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fdynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed06e5.json	(from https://diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/)
20:15:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:45:09%20GMT	https://diassl.com/?p=523	D:/My%20Web%20Sites/SATHSARA/diassl.com/index16bc.html	(from https://diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/)
20:15:09	2864/2864	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:45:09%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fdynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedcece	(from https://diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/)
20:15:10	939/939	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2023:26:33%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-515.css?ver=1607124393	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-5154d43.css	(from https://diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/)
20:15:10	971/971	---MC-	200	added ('OK')	application/rss+xml	etag:%22c78c60d2c03076a560f0c65ee81b4d04%22	https://diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/feed/index.html	(from https://diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/)
20:15:10	12855/12855	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:10%20GMT	https://diassl.com/wp-json/wp/v2/posts/515	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/posts/515.json	(from https://diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/)
20:15:11	2859/2859	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:11%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fanalyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedff24.json	(from https://diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/)
20:15:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:45:11%20GMT	https://diassl.com/?p=515	D:/My%20Web%20Sites/SATHSARA/diassl.com/indexd073.html	(from https://diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/)
20:15:11	2989/2989	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:45:11%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fanalyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedf686	(from https://diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/)
20:15:11	843/843	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2023:15:10%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-509.css?ver=1607123710	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-509570d.css	(from https://diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/)
20:15:12	830/830	---MC-	200	added ('OK')	application/rss+xml	etag:%22abfe225ad4929a08c070faa22aeba90b%22	https://diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/feed/index.html	(from https://diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/)
20:15:12	10090/10090	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:12%20GMT	https://diassl.com/wp-json/wp/v2/posts/509	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/posts/509.json	(from https://diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/)
20:15:13	2572/2572	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:13%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fdynamic-mode-decomposition-of-a-fluid-flow-2%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedea8e.json	(from https://diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/)
20:15:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:45:13%20GMT	https://diassl.com/?p=509	D:/My%20Web%20Sites/SATHSARA/diassl.com/index321c.html	(from https://diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/)
20:15:13	2702/2702	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:45:13%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fdynamic-mode-decomposition-of-a-fluid-flow-2%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed9233	(from https://diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/)
20:15:13	843/843	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2023:02:44%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-504.css?ver=1607122964	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-504116b.css	(from https://diassl.com/high-pressure-experimental-techniques-on-hydrogen/)
20:15:14	847/847	---MC-	200	added ('OK')	application/rss+xml	etag:%2280e8039a3e019e275fdadcf4fcf1ad03%22	https://diassl.com/high-pressure-experimental-techniques-on-hydrogen/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/high-pressure-experimental-techniques-on-hydrogen/feed/index.html	(from https://diassl.com/high-pressure-experimental-techniques-on-hydrogen/)
20:15:14	9478/9478	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:14%20GMT	https://diassl.com/wp-json/wp/v2/posts/504	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/posts/504.json	(from https://diassl.com/high-pressure-experimental-techniques-on-hydrogen/)
20:15:14	2610/2610	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:15%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fhigh-pressure-experimental-techniques-on-hydrogen%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed5494.json	(from https://diassl.com/high-pressure-experimental-techniques-on-hydrogen/)
20:15:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:45:15%20GMT	https://diassl.com/?p=504	D:/My%20Web%20Sites/SATHSARA/diassl.com/indexbc6e.html	(from https://diassl.com/high-pressure-experimental-techniques-on-hydrogen/)
20:15:15	2740/2740	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:45:15%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fhigh-pressure-experimental-techniques-on-hydrogen%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed30d8	(from https://diassl.com/high-pressure-experimental-techniques-on-hydrogen/)
20:15:15	602/602	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2029%20Oct%202020%2018:17:42%20GMT	https://diassl.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://diassl.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.min.css?ver=1.6.3.1)
20:15:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:45:16%20GMT	https://diassl.com/publications/page/1/	D:/My%20Web%20Sites/SATHSARA/diassl.com/publications/page/1/index.html	(from https://diassl.com/publications/page/2/)
20:15:15	843/843	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2022:57:52%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-490.css?ver=1607122672	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-4904637.css	(from https://diassl.com/rainfall-forecasting-using-artificial-neural-networks/)
20:15:16	10727/10727	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:16%20GMT	https://diassl.com/wp-json/wp/v2/posts/490	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/posts/490.json	(from https://diassl.com/rainfall-forecasting-using-artificial-neural-networks/)
20:15:16	2588/2588	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:17%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Frainfall-forecasting-using-artificial-neural-networks%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed59e0.json	(from https://diassl.com/rainfall-forecasting-using-artificial-neural-networks/)
20:15:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:45:17%20GMT	https://diassl.com/?p=490	D:/My%20Web%20Sites/SATHSARA/diassl.com/indexb015.html	(from https://diassl.com/rainfall-forecasting-using-artificial-neural-networks/)
20:15:17	2718/2718	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:45:17%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Frainfall-forecasting-using-artificial-neural-networks%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embede8f2	(from https://diassl.com/rainfall-forecasting-using-artificial-neural-networks/)
20:15:17	876/876	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2022:57:21%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-431.css?ver=1607122641	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-431c384.css	(from https://diassl.com/lightning-casualties-hazards-in-sri-lanka/)
20:15:17	823/823	---MC-	200	added ('OK')	application/rss+xml	etag:%22c2003b42016caafef4ce4f0fbc692f60%22	https://diassl.com/lightning-casualties-hazards-in-sri-lanka/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/lightning-casualties-hazards-in-sri-lanka/feed/index.html	(from https://diassl.com/lightning-casualties-hazards-in-sri-lanka/)
20:15:18	10124/10124	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:18%20GMT	https://diassl.com/wp-json/wp/v2/posts/431	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/posts/431.json	(from https://diassl.com/lightning-casualties-hazards-in-sri-lanka/)
20:15:18	2546/2546	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:18%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Flightning-casualties-hazards-in-sri-lanka%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedea91.json	(from https://diassl.com/lightning-casualties-hazards-in-sri-lanka/)
20:15:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:45:18%20GMT	https://diassl.com/?p=431	D:/My%20Web%20Sites/SATHSARA/diassl.com/index88c3.html	(from https://diassl.com/lightning-casualties-hazards-in-sri-lanka/)
20:15:19	2673/2673	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:45:19%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Flightning-casualties-hazards-in-sri-lanka%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embede9c6	(from https://diassl.com/lightning-casualties-hazards-in-sri-lanka/)
20:15:19	609/609	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:45:19%20GMT	https://diassl.com/wp-json/wp/v2/users/2	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/users/2.json	(from https://diassl.com/author/sathsara-dias/)
20:15:19	63381/63381	---MC-	200	added ('OK')	application/rss+xml	etag:%22ffd52b3d4d305ff96ce934d5fccc473a%22	https://diassl.com/author/sathsara-dias/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/author/sathsara-dias/feed/index.html	(from https://diassl.com/author/sathsara-dias/)
